OnsetTime1,TimeStamp1,Text1,Language1,Speaker1,OnesetTime2,TimeStamp2,Text2,Language2,Speaker2,Absolute_onset_time_difference,TimeStamp_difference,Text_difference_word_count,text_difference,language_difference,Speaker_difference
25:18,25:18 - 25:20,"Mmm, he needs some water.",en,SPEAKER_08,25:18,25:18 - 25:20,"Mmm, he needs some water.",en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:20,25:20 - 25:24,The bear that is poking the monkey is bouncing a ball.,en,SPEAKER_10,25:20,25:20 - 25:24,The bear that is poking the monkey is bouncing a ball.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:24,25:24 - 25:27,,,,25:24,25:24 - 25:27,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
25:27,25:27 - 25:33,The bear is poking a monkey that is bouncing a ball.,en,SPEAKER_08,25:27,25:27 - 25:33,The bear is poking a monkey that is bouncing a ball.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:33,25:33 - 25:38,,,,25:33,25:33 - 25:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
25:38,25:38 - 25:40,The rabbit that is washing the cat is wearing a ribbon.,en,SPEAKER_10,25:38,25:38 - 25:40,The rabbit that is washing the cat is wearing a ribbon.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:40,25:40 - 25:41,,,,25:40,25:40 - 25:41,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
25:41,25:41 - 25:44,Rabbit that is washing the cat.,en,SPEAKER_08,25:41,25:41 - 25:44,Rabbit that is washing the cat.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:44,25:44 - 25:53,,,,25:44,25:44 - 25:53,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
25:53,25:53 - 25:55,The bird that is singing is pushing the turtle.,en,SPEAKER_10,25:53,25:53 - 25:55,The bird that is singing is pushing the turtle.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
25:55,25:55 - 25:57,,,,25:55,25:55 - 25:57,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
25:57,25:57 - 25:58,(sad music),en,SPEAKER_08,25:57,25:57 - 25:58,umm,en,Speaker 2 Child,No difference,00:00:00,1,TRUE,FALSE,TRUE
25:58,25:58 - 25:59,,,,25:58,25:58 - 25:59,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
25:59,25:59 - 25:59,,en,SPEAKER_08,25:59,25:59 - 25:59,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
25:59,25:59 - 26:00,Negatywa.,pl,SPEAKER_08,25:59,25:59 - 26:00,是那个对吧,en,Speaker 1 System,No difference,00:00:00,6,TRUE,TRUE,TRUE
26:00,26:00 - 26:09,,,,26:00,26:00 - 26:09,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
26:09,26:09 - 26:11,The rabbit that is eating is hitting the cat.,en,SPEAKER_10,26:09,26:09 - 26:11,The rabbit that is eating is hitting the cat.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
26:11,26:11 - 26:12,,,,26:11,26:11 - 26:12,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
26:12,26:12 - 26:16,Robbie that is eating is hitting this cat!,en,SPEAKER_08,26:12,26:12 - 26:16,Robbie that is eating is hitting this cat!,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
26:16,26:16 - 26:24,,,,26:16,26:16 - 26:24,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
26:24,26:24 - 26:26,The chicken is looking at the frog that is pointing.,en,SPEAKER_10,26:24,26:24 - 26:26,The chicken is looking at the frog that is pointing.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
26:26,26:26 - 26:28,,,,26:26,26:26 - 26:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
26:28,26:28 - 26:30,The chick is looking.,en,SPEAKER_08,26:28,26:28 - 26:30,The chicken is looking.,en,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
26:30,26:30 - 26:32,,,,26:30,26:30 - 26:32,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
26:32,26:32 - 26:33,"Make a bad guy, mo.",en,SPEAKER_08,26:32,26:32 - 26:38,是那个bad guy吗,en,Speaker 2 Child,No difference,00:00:05,7,TRUE,FALSE,TRUE
26:33,26:33 - 26:39,,,,26:38,26:38 - 26:39,那个吗,zh,Speaker 2 Child,00:05,00:00:05,3,TRUE,TRUE,TRUE
26:39,26:39 - 26:42,The duck is kicking the monkey that is waving.,en,SPEAKER_10,26:39,26:39 - 26:42,The duck is kicking the monkey that is waving.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
26:42,26:42 - 26:44,,,,26:42,26:42 - 26:44,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
26:44,26:44 - 26:46,She likes the toshan book!,en,SPEAKER_08,26:44,26:44 - 26:46,是那个就是那个！,zh,Speaker 2 Child,No difference,00:00:00,12,TRUE,TRUE,TRUE
26:46,26:46 - 26:52,,,,26:46,26:46 - 26:52,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
26:52,26:52 - 26:55,The farmer is chasing the cow that is wearing a scarf.,en,SPEAKER_10,26:52,26:52 - 26:55,The farmer is chasing the cow that is wearing a scarf.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
26:55,26:55 - 27:06,,,,26:55,26:55 - 27:06,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:06,27:06 - 27:08,The panda is brushing the pig that is carrying a bag.,en,SPEAKER_10,27:06,27:06 - 27:08,The panda is brushing the pig that is carrying a bag.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
27:08,27:08 - 27:12,,,,27:08,27:08 - 27:12,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:12,27:12 - 27:16,"Look at that! we're all done, so puppy gets to eat his food.",en,SPEAKER_10,27:12,27:12 - 27:16,"Look at that! we're all done, so puppy gets to eat his food.",en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
27:16,27:16 - 27:18,You did such a great job.,en,SPEAKER_10,27:16,27:16 - 27:18,You did such a great job.,en,Speaker 1 System,No difference,00:00:00,0,FALSE,FALSE,TRUE
27:18,27:18 - 27:22,,,,27:18,27:18 - 27:22,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:22,27:22 - 27:23,We can risk it.,en,SPEAKER_02,27:22,27:22 - 27:23,你点那个submit,en + zh,Speaker 3 Parent,No difference,00:00:00,7,TRUE,TRUE,TRUE
27:23,27:23 - 27:25,,,,27:23,27:23 - 27:25,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:25,27:25 - 27:26,我想看他吃東西,zh,SPEAKER_08,27:25,27:25 - 27:26,我想看他吃東西,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
27:26,27:26 - 27:28,,,,27:26,27:26 - 27:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:28,27:28 - 27:29,他怎么不吃了,zh,SPEAKER_08,27:28,27:28 - 27:29,他怎么不吃了,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
27:29,27:29 - 27:30,,,,27:29,27:29 - 27:30,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:30,27:30 - 27:31,[blank_audio],en,SPEAKER_02,27:30,27:30 - 27:31,吃饱了,zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
27:31,27:31 - 27:33,,,,27:31,27:31 - 27:33,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:33,27:33 - 27:33,失魂,zh,SPEAKER_02,27:33,27:33 - 27:33,吃困了,zh,Speaker 3 Parent,No difference,00:00:00,1,TRUE,FALSE,TRUE
27:33,27:33 - 27:35,,,,27:33,27:33 - 27:35,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:35,27:35 - 27:37,吃亏了是不是吃亏了呀,zh,SPEAKER_08,27:35,27:35 - 27:37,吃困了是不是吃困了呀,zh,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
27:37,27:37 - 27:39,,,,27:37,27:37 - 27:39,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:39,27:39 - 27:40,See you next time.,en,SPEAKER_02,27:39,27:39 - 27:40,submit,en,Speaker 3 Parent,No difference,00:00:00,3,TRUE,FALSE,TRUE
27:40,27:40 - 27:47,,,,27:40,27:40 - 27:47,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:47,27:47 - 27:47,"Um, yes.",en,SPEAKER_02,27:47,27:47 - 27:47,"Um, 这是个yes.",en + zh,Speaker 3 Parent,No difference,00:00:00,3,TRUE,TRUE,TRUE
27:47,27:47 - 27:51,,,,27:47,27:47 - 27:51,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
27:51,27:51 - 27:52,Let's come on.,en,SPEAKER_04,27:51,27:51 - 27:52,那这个呢,zh,Speaker 2 Child,No difference,00:00:00,8,TRUE,TRUE,TRUE
27:52,27:52 - 27:57,,,,27:52,27:52 - 27:56,,,,Absolute time difference:,00:00:01,Text difference word count:,FALSE,FALSE,FALSE
27:57,27:57 - 27:57,How can you tell me how english?,en,SPEAKER_04,27:56,27:56 - 27:57,"speaker 4: 好的 好
speaker 2: in Chinese 还有 english",en + zh,Speaker 5 Multiple Speakers,00:01,00:00:01,7,TRUE,TRUE,TRUE
27:57,27:57 - 27:58,(race reä fliego vezeto iu tuvim eş,en,SPEAKER_05,27:57,27:57 - 28:02,,,,No difference,00:00:04,5,TRUE,FALSE,FALSE
27:58,27:58 - 28:03,,,,28:02,28:02 - 28:03,okay,en,Speaker 4 Experimenter,00:04,00:00:04,1,TRUE,TRUE,TRUE
28:03,28:03 - 28:05,So we are done with today's game!,en,SPEAKER_05,28:03,28:03 - 28:05,So we are done with today's game!,en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
28:05,28:05 - 28:06,,,,28:05,28:05 - 28:06,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:06,28:06 - 28:07,"Yay, good job!",en,SPEAKER_05,28:06,28:06 - 28:07,"Yay, good job!",en,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
28:07,28:07 - 28:12,,,,28:07,28:07 - 28:12,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:12,28:12 - 28:12,"Well, that's it.",en,SPEAKER_04,28:12,28:12 - 28:12,我要开始,zh,Speaker 2 Child,No difference,00:00:00,8,TRUE,TRUE,TRUE
28:12,28:12 - 28:14,여러분lies....,ko,SPEAKER_03,28:12,28:12 - 28:14,他的意思是你要先英语的话,zh,Speaker 3 Parent,No difference,00:00:00,12,TRUE,TRUE,TRUE
28:14,28:14 - 28:16,,,,28:14,28:14 - 28:15,,,,Absolute time difference:,00:00:01,Text difference word count:,FALSE,FALSE,FALSE
28:16,28:16 - 28:20,"没有啊,因为你已经都做完了,刚刚已经玩过中文的游戏了",zh,SPEAKER_05,28:15,28:15 - 28:20,"好那就没有了,因为你已经都做完了,刚刚已经玩过中文的游戏了",zh,Speaker 4 Experimenter,00:01,00:00:01,3,TRUE,FALSE,TRUE
28:20,28:20 - 28:22,,,,28:20,28:20 - 28:22,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:22,28:22 - 28:23,- oh. - thank you.,en,SPEAKER_03,28:22,28:22 - 28:23,"speaker 2: - oh. -
speaker 3: 跟大家说thank you.",en + zh,Speaker 5 Multiple Speakers,No difference,00:00:00,6,TRUE,TRUE,TRUE
28:23,28:23 - 28:24,Thank you.,en,SPEAKER_08,28:23,28:23 - 28:24,Thank you.,en,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
28:24,28:24 - 28:26,,,,28:24,28:24 - 28:25,,,,Absolute time difference:,00:00:01,Text difference word count:,FALSE,FALSE,FALSE
28:26,28:26 - 28:26,You are a good-,en,SPEAKER_05,28:25,28:25 - 28:26,"thank you Lawrence, good job",en,Speaker 4 Experimenter,00:01,00:00:01,1,TRUE,FALSE,TRUE
28:26,28:26 - 28:27,,,,28:26,28:26 - 28:27,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:27,28:27 - 28:27,Stop!,en,SPEAKER_05,28:27,28:27 - 28:27,,,,No difference,00:00:00,1,TRUE,FALSE,FALSE
28:27,28:27 - 28:28,,,,28:27,28:27 - 28:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:28,28:28 - 28:29,You did such a good job.,en,SPEAKER_05,28:28,28:28 - 28:29,You did such a good job.,en,Speaker 6 Others,No difference,00:00:00,0,FALSE,FALSE,TRUE
28:29,28:29 - 28:33,,,,28:29,28:29 - 28:33,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:33,28:33 - 28:37,"那,啊,那我们可以再跟你约下一次的时间吗?现在",zh,SPEAKER_05,28:33,28:33 - 28:37,"那,啊,那我们可以再跟你约下一次的时间吗?现在",zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
28:37,28:37 - 28:38,,,,28:37,28:37 - 28:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:38,28:38 - 28:39,可以,zh,SPEAKER_03,28:38,28:38 - 28:39,可以,zh,Speaker 3 Parent,No difference,00:00:00,0,FALSE,FALSE,TRUE
28:39,28:39 - 28:43,,,,28:39,28:39 - 28:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:43,28:43 - 28:46,那這次的妝完會不會不一樣啊,zh,SPEAKER_05,28:43,28:43 - 28:46,那這次的中文會不會不一樣啊,zh,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
28:46,28:46 - 28:47,,,,28:46,28:46 - 28:47,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:47,28:47 - 28:48,對 下一次會不一樣的,zh,SPEAKER_05,28:47,28:47 - 28:48,對 下一次會不一樣的,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
28:48,28:48 - 28:50,,,,28:48,28:48 - 28:50,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:50,28:50 - 28:52,"來,吃飯,謝謝你",zh,SPEAKER_02,28:50,28:50 - 28:52,"來,unclear 吃飯,謝謝你",zh,Speaker 3 Parent,No difference,00:00:00,1,TRUE,FALSE,TRUE
28:52,28:52 - 28:54,,,,28:52,28:52 - 28:54,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:54,28:54 - 28:56,(speaking in foreign language),en,SPEAKER_05,28:54,28:54 - 28:56,我们 lawrence，可以问你几个问题吗Lawrence， 可以吗,en + zh,Speaker 4 Experimenter,No difference,00:00:00,16,TRUE,TRUE,TRUE
28:56,28:56 - 28:59,,,,28:56,28:56 - 28:59,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
28:59,28:59 - 29:00,Thanks very much.,en,SPEAKER_02,28:59,28:59 - 29:00,还有几个问题,zh,Speaker 3 Parent,No difference,00:00:00,9,TRUE,TRUE,TRUE
29:00,29:00 - 29:03,,,,29:00,29:00 - 29:03,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:03,29:03 - 29:04,You're my lucky.,en,SPEAKER_05,29:03,29:03 - 29:04,什么问题,zh,Speaker 2 Child,No difference,00:00:00,8,TRUE,TRUE,TRUE
29:04,29:04 - 29:05,,,,29:04,29:04 - 29:05,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:05,29:05 - 29:07,那我先问你一个问题是,zh,SPEAKER_05,29:05,29:05 - 29:07,那我先问你一个问题是,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:07,29:07 - 29:09,你能不能告诉我刚刚,zh,SPEAKER_05,29:07,29:07 - 29:09,你能不能告诉我刚刚,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:09,29:09 - 29:11,你刚刚做的那个游戏里面,zh,SPEAKER_05,29:09,29:09 - 29:11,你刚刚做的那个游戏里面,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:11,29:11 - 29:13,你最喜欢哪一部分呢,zh,SPEAKER_05,29:11,29:11 - 29:13,你最喜欢哪一部分呢,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:13,29:13 - 29:17,,,,29:13,29:13 - 29:17,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:17,29:17 - 29:19,那狗自己呢,zh,SPEAKER_08,29:17,29:17 - 29:19,那狗自己呢,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:19,29:19 - 29:21,没有吃完狗食就睡着了,zh,SPEAKER_08,29:19,29:19 - 29:21,没有吃完狗食就睡着了,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:21,29:21 - 29:22,,,,29:21,29:21 - 29:22,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:22,29:22 - 29:26,你最喜欢这个还没有吃完饭就睡着了的小狗是不是,zh,SPEAKER_05,29:22,29:22 - 29:26,你最喜欢这个还没有吃完饭就睡着了的小狗是不是,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:26,29:26 - 29:28,,,,29:26,29:26 - 29:28,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:28,29:28 - 29:31,其实这个苹果只吃到,zh,SPEAKER_08,29:28,29:28 - 29:31,其实这个苹果只吃到,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:31,29:31 - 29:33,就像一个大苹果,zh,SPEAKER_08,29:31,29:31 - 29:33,就像一个大苹果,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:33,29:33 - 29:34,它只吃了一半,zh,SPEAKER_08,29:33,29:33 - 29:34,它只吃了一半,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:34,29:34 - 29:36,然后就哈呼,zh,SPEAKER_08,29:34,29:34 - 29:36,然后就哈呼,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:36,29:36 - 29:36,睡着,zh,SPEAKER_08,29:36,29:36 - 29:36,睡着,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:36,29:36 - 29:37,睡着了就不吃了,zh,SPEAKER_08,29:36,29:36 - 29:37,睡着了就不吃了,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:37,29:37 - 29:38,吃啦,zh,SPEAKER_05,29:37,29:37 - 29:38,,,,No difference,00:00:00,2,TRUE,FALSE,FALSE
29:38,29:38 - 29:39,,,,29:38,29:38 - 29:39,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:39,29:39 - 29:41,那還有沒有別的喜歡的部分呢,zh,SPEAKER_05,29:39,29:39 - 29:41,那還有沒有別的喜歡的部分呢,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:41,29:41 - 29:43,,,,29:41,29:41 - 29:43,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:43,29:43 - 29:43,(clears throat),en,SPEAKER_05,29:43,29:43 - 29:43,嗯，有,zh,Speaker 2 Child,No difference,00:00:00,4,TRUE,TRUE,TRUE
29:43,29:43 - 29:44,,,,29:43,29:43 - 29:44,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:44,29:44 - 29:44,(baby cooing),en,SPEAKER_08,29:44,29:44 - 29:44,,,,No difference,00:00:00,2,TRUE,FALSE,FALSE
29:44,29:44 - 29:45,,,,29:44,29:44 - 29:45,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:45,29:45 - 29:45,沒有什麼呀,zh,SPEAKER_08,29:45,29:45 - 29:45,还有什麼呀,zh,Speaker 4 Experimenter,No difference,00:00:00,0,TRUE,FALSE,TRUE
29:45,29:45 - 29:47,,,,29:45,29:45 - 29:47,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:47,29:47 - 29:49,那个小狗自己太奇怪了吧,zh,SPEAKER_08,29:47,29:47 - 29:49,那个小狗自己太奇怪了吧,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:49,29:49 - 29:52,他是不是想忍住,zh,SPEAKER_08,29:49,29:49 - 29:52,他是不是想忍住,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:52,29:52 - 29:57,等我学完了再玩那些东西和吃那个东西,zh,SPEAKER_08,29:52,29:52 - 29:57,等我学完了再玩那些东西和吃那个东西,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
29:57,29:57 - 29:58,,,,29:57,29:57 - 29:58,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
29:58,29:58 - 30:01,"哦,嗯,我覺得他可能是睡著了呢",zh,SPEAKER_05,29:58,29:58 - 30:01,"哦,嗯,我覺得他可能是睡著了呢，他可能太困了",zh,Speaker 4 Experimenter,No difference,00:00:00,6,TRUE,FALSE,TRUE
30:01,30:01 - 30:03,,,,30:01,30:01 - 30:03,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:03,30:03 - 30:05,爸爸他真的眼睛啊,zh,SPEAKER_05,30:03,30:03 - 30:05,不过他刚才睁着眼睛啊,zh,Speaker 2 Child,No difference,00:00:00,2,TRUE,FALSE,TRUE
30:05,30:05 - 30:06,,,,30:05,30:05 - 30:06,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:06,30:06 - 30:06,真的眼睛大,zh,SPEAKER_05,30:06,30:06 - 30:06,睁着眼睛的,zh,Speaker 4 Experimenter,No difference,00:00:00,0,TRUE,FALSE,TRUE
30:06,30:06 - 30:09,那可能小狗狗会睁着眼睛睡觉吧,zh,SPEAKER_05,30:06,30:06 - 30:09,那可能小狗狗会睁着眼睛睡觉吧,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:09,30:09 - 30:11,,,,30:09,30:09 - 30:11,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:11,30:11 - 30:11,おねえちゃんがね,ja,SPEAKER_08,30:11,30:11 - 30:11,我没有见过那样子的吧,zh,Speaker 2 Child,No difference,00:00:00,10,TRUE,TRUE,TRUE
30:11,30:11 - 30:12,,,,30:11,30:11 - 30:12,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:12,30:12 - 30:12,At the back.,en,SPEAKER_08,30:12,30:12 - 30:12,,,,No difference,00:00:00,3,TRUE,FALSE,FALSE
30:12,30:12 - 30:14,你們是個何法是狗吧,zh,SPEAKER_05,30:12,30:12 - 30:14,可能是一个 unclear  狗吧,zh,Speaker 2 Child,No difference,00:00:00,3,TRUE,FALSE,TRUE
30:14,30:14 - 30:15,,,,30:14,30:14 - 30:15,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:15,30:15 - 30:18,它可能不是一只真的小狗,zh,SPEAKER_05,30:15,30:15 - 30:18,它可能不是一只真的小狗,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:18,30:18 - 30:19,它是一只,zh,SPEAKER_05,30:18,30:18 - 30:19,它是一只,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:19,30:19 - 30:21,嗯 電腦上的小狗,zh,SPEAKER_05,30:19,30:19 - 30:21,嗯 電腦上的小狗,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:21,30:21 - 30:22,,,,30:21,30:21 - 30:22,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:22,30:22 - 30:22,我也才會,zh,SPEAKER_05,30:22,30:22 - 30:22,所以才会,zh,Speaker 2 Child,No difference,00:00:00,0,TRUE,FALSE,TRUE
30:22,30:22 - 30:23,,,,30:22,30:22 - 30:23,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:23,30:23 - 30:23,- natural snow.,en,SPEAKER_08,30:23,30:23 - 30:23,睁着眼睛睡着,zh,Speaker 2 Child,No difference,00:00:00,8,TRUE,TRUE,TRUE
30:23,30:23 - 30:27,,,,30:23,30:23 - 30:27,,,,No difference,00:00:00,0,FALSE,FALSE,FALSE
30:27,30:27 - 30:30,每个灯照的都是我眼睛不是这个屏幕,zh,SPEAKER_08,30:27,30:27 - 30:30,每个灯照的都是我眼睛不是这个屏幕,zh,Speaker 2 Child,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:30,30:30 - 30:31,,,,30:30,30:30 - 30:31,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:31,30:31 - 30:32,Good thing there wasn't surprised,en,SPEAKER_04,30:31,30:31 - 30:32,今天有点久了,zh,Speaker 3 Parent,No difference,00:00:00,12,TRUE,TRUE,TRUE
30:32,30:32 - 30:33,,,,30:32,30:32 - 30:33,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:33,30:33 - 30:34,嗯 好,zh,SPEAKER_05,30:33,30:33 - 30:34,嗯 好,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:34,30:34 - 30:36,那能不能再问你一个问题,zh,SPEAKER_05,30:34,30:34 - 30:36,那能不能再问你一个问题,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:36,30:36 - 30:38,,,,30:36,30:36 - 30:38,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:38,30:38 - 30:42,你剛剛那個遊戲裡面最不喜歡哪一個部分呀,zh,SPEAKER_05,30:38,30:38 - 30:42,你剛剛那個遊戲裡面最不喜歡哪一個部分呀,zh,Speaker 4 Experimenter,No difference,00:00:00,0,FALSE,FALSE,TRUE
30:42,30:42 - 30:44,,,,30:42,30:42 - 30:44,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
30:44,30:44 - 30:44,Bye!,en,SPEAKER_09,30:44,30:44 - 30:44,嗯,zh,Speaker 2 Child,No difference,00:00:00,2,TRUE,TRUE,TRUE
30:44,30:44 - 30:48,,,,30:44,30:44 - 30:48,,,,Absolute time difference:,00:00:00,Text difference word count:,FALSE,FALSE,FALSE
